DATE,BAA10YM,CPIAUCSL,FEDFUNDS,HOUST,INDPRO,INTDSRUSM193N,ISRATIO,M2SL,MTSDS133FMS,PAYEMS,PCE,T10Y2YM,T10YFFM,UMCSENT,UNRATE,USSLIND,A191RL1Q225SBEA,A191RO1Q156NBEA,GDPC1,GFDEGDQ188S,GPDI,PCEC
1966-03-01,0.45,2.7786649632705274,4.65,-2.037947997189038,9.668997493024833,4.5,,7.848568790397037,,5.3147342632868355,9.623817216708975,,0.22,-1.9607843137254943,3.8,,4.3,7.833333333333332,7.816531238809099,,13.281631752336809,9.019144355887775
1966-04-01,0.66,2.8680688336520044,4.67,-5.980528511821969,9.36679841402075,4.5,,7.785943959577413,,5.273900994042391,9.105467856325777,,0.08,-1.9607843137254943,3.8,,1.4,7.5,7.490174733793453,,12.946667506217935,8.82805593598417
1966-05-01,0.7,2.763659466327839,4.9,-14.411366711772667,9.552503185307181,4.5,,7.549759780370624,,5.324759055066042,8.11243144424132,,-0.12,-9.20303605313093,3.9,,2.0666666666666664,7.0,7.0006508828906355,,11.640339335809058,8.762190240529822
1966-06-01,0.77,2.4359379943056148,5.17,-19.758064516129036,9.222808472846244,4.5,,7.06657577823222,,5.636842972483103,9.260110294117641,,-0.36,-9.20303605313093,3.8,,2.7333333333333334,6.5,6.518276679739654,,10.36208109343153,8.697233201581023
1966-07-01,0.66,2.754908169727699,5.3,-28.973185088292997,8.79848714901521,4.5,,6.321968841725001,,5.471992126630032,8.979591836734691,,-0.28,-9.20303605313093,3.8,,3.4,6.0,6.042896625657623,,9.110997660720678,8.633166144763171
1966-08-01,0.61,3.4865293185419866,5.53,-21.857541899441348,8.42467441202508,4.5,,6.011664423508312,,5.355392957470428,8.730873087308733,,-0.31,-11.798839458413923,3.8,,3.3666666666666667,5.5,5.522451167761244,,9.090014284776915,7.940095194117847
1966-09-01,0.91,3.5736875395319334,5.4,-29.41970310391363,9.159626635593444,4.5,,5.761957730812006,,5.1276630346397845,8.230088495575227,,-0.22,-11.798839458413923,3.7,,3.333333333333333,5.0,5.009878966654147,,9.06929560792593,7.261169170189774
1966-10-01,1.09,3.791469194312813,5.53,-41.942148760330575,8.818210221469158,4.5,,5.103844454264239,,5.079473095805187,6.499454743729549,,-0.52,-11.798839458413923,3.7,,3.3,4.5,4.505002704572991,,9.048836652909852,6.595959420188979
1966-11-01,0.97,3.5590551181102548,5.76,-34.178082191780824,7.622093510285666,4.5,,4.739960500329166,,4.876121040067094,6.75234153779134,,-0.6,-14.188532555879508,3.6,,3.4,3.966666666666667,3.9698741929585335,,5.542088490760344,6.104527319934827
1966-12-01,1.34,3.3594976452119285,5.4,-40.21739130434783,6.54657423331737,4.5,,4.57317073170731,,4.61634735727352,6.519384881957979,,-0.56,-14.188532555879508,3.8,,3.5,3.4333333333333336,3.4432911824983092,,2.208920009854287,5.620396454877419
1967-01-01,1.39,3.19949811794229,4.94,-22.11678832116788,6.008269710794245,4.5,,4.2424242424242475,,4.6026643637352205,6.233877901977647,,-0.36,-14.188532555879508,3.9,,3.6,2.9,2.9250505991680997,-2.816460787422115,-0.9632454923716893,5.1434053125053225
1967-02-01,1.19,2.8678304239401653,5.0,-18.505079825834546,4.130602276526751,4.5,,4.412397761515274,,4.192942225619456,4.8490004253509245,,-0.37,-5.900000000000006,3.8,,2.466666666666667,2.8,2.8289779936476966,-2.923801482997457,-2.033799412365278,5.413854567522525
1967-03-01,1.31,2.5481665630826544,4.53,-24.246771879483497,2.1456925530328297,4.5,,4.815924657534243,,3.699835422205333,4.37894736842106,,0.01,-5.900000000000006,3.8,,1.3333333333333337,2.7,2.7331236910090206,-3.0330787947869586,-3.107824175212559,5.68237975831285
1967-04-01,1.24,2.5402726146220633,4.05,-19.304733727810653,2.945539309175671,4.1,,4.858299595141702,,3.198448854769298,5.1163765988677,,0.54,-5.900000000000006,3.8,,0.2,2.6,2.637486948032075,-3.1443456098572575,-4.185336687549213,5.949001344728089
1967-05-01,1.11,2.3183925811437467,3.94,3.0830039525691744,1.0855844483716126,4.0,,5.764730908317373,,2.9947262682069375,6.150919467343052,,0.91,0.2089864158829613,3.8,,1.4,2.6333333333333333,2.6713396066013306,-2.7665757954070447,-2.875665975508823,5.7827972863427
